method,concept,prompt,guidance,steps,brisque_mean,brisque_std,clip_score_mean,clip_score_std,fid_mean,fid_std,num_images_mean,num_images_std,one_minus_ms_ssim_mean,one_minus_ms_ssim_std,vendi_inception_mean,vendi_inception_std,vendi_pixel_mean,vendi_pixel_std,n
cads,truck,a close-up photo of a truck,3.0,30.0,31.09581708908081,2.2510485082655443,27.5355224609375,0.15465886271591126,130.12980751565127,0.9574881115851224,64.0,0.0,0.8825061735534109,0.007704105209474942,5.896862506866455,0.1683897645066404,3.7914374666319133,0.24284895688050598,4
cads,truck,a close-up photo of a truck,5.0,30.0,33.6478853225708,1.1201208432742702,27.2215576171875,0.08712696758805091,128.17942686048917,0.19878195514171892,64.0,0.0,0.9019018480600789,0.005458250556881952,4.721769213676453,0.24081768006547444,3.7245333743607545,0.1662681110199883,4
cads,truck,a close-up photo of a truck,7.5,30.0,37.594858169555664,1.4208961556294164,27.04241943359375,0.11457912119434879,126.8917038235905,1.5842765098885836,64.0,0.0,0.9200550395762548,0.005510104947502398,4.433988928794861,0.17841961065519585,3.731649165428435,0.1092560725187086,4
cads,truck,a cropped photo of a truck,3.0,30.0,22.51994776725769,1.6144794326229794,27.6505126953125,0.11689305932635476,126.74879693253658,1.2316252229975104,64.0,0.0,0.8628765479696449,0.021465389589801962,4.630869388580322,0.41178931644893757,2.8243352306256693,0.16345927527711096,4
cads,truck,a cropped photo of a truck,5.0,30.0,23.585008144378662,1.608632214898542,27.17645263671875,0.10885430325342853,125.95979040218572,0.5168765847323554,64.0,0.0,0.8571387793961913,0.022629991820813728,3.9546775817871094,0.23582130780017052,2.5272748313948528,0.0932067093987514,4
cads,truck,a cropped photo of a truck,7.5,30.0,28.369200706481934,1.4785158374961367,26.801513671875,0.10147619248220754,125.1668691421689,0.6420511755306191,64.0,0.0,0.8446306723169983,0.026461456405053572,3.63422954082489,0.10555699877172418,2.471835437036548,0.07771917489063297,4
cads,truck,a photo of a truck,3.0,30.0,20.26151466369629,2.070142831820593,26.6102294921875,0.07196601412596412,126.52194494462994,0.5949071624784542,64.0,0.0,0.8410837284615263,0.02795311302440931,4.112338185310364,0.08652233591639032,2.663844602744642,0.21385036131919197,4
cads,truck,a photo of a truck,5.0,30.0,23.344457626342773,1.7410483227491302,26.38006591796875,0.16182016519106915,124.83260556171997,0.4491508213349141,64.0,0.0,0.8281659209355712,0.02481491227382572,3.6233277320861816,0.18280745606691368,2.37533700718295,0.060350257360920416,4
cads,truck,a photo of a truck,7.5,30.0,29.244600772857666,1.089748909313821,26.238037109375,0.07488526999763065,125.10575138491822,0.6113086178752093,64.0,0.0,0.8209145096596331,0.025588539422384857,3.3546364307403564,0.16310182457704953,2.298545197291117,0.0863794903613633,4
cads,truck,a photo of one truck,3.0,30.0,18.576905568440754,1.8118374440240095,27.472819010416668,0.019230368805652955,125.70805672563802,0.7048622709779472,64.0,0.0,0.8330365320233007,0.0358994683701665,4.173124313354492,0.1200647355262232,2.5761331817415036,0.14369347100810645,3
cads,truck,a truck,3.0,30.0,22.758300304412842,2.887617436400593,26.03985595703125,0.10602477174533607,126.13952463887446,0.7078513585639571,64.0,0.0,0.8274045030865818,0.03169268116450166,4.434096455574036,0.17386006053600161,2.7312738524211824,0.2230628351673858,4
cads,truck,a truck,5.0,30.0,26.48443078994751,2.1878727692296347,25.75933837890625,0.13060076386815905,125.83483304523436,1.0649871489603822,64.0,0.0,0.8218493066774681,0.018070293074246173,4.026523411273956,0.14618692676412953,2.4380363010092068,0.15171298345415307,4
cads,truck,a truck,7.5,30.0,31.94554567337036,2.342590595163498,25.91864013671875,0.1696969220406623,125.61884496441292,0.6756803661386348,64.0,0.0,0.8029645586665719,0.030622100781609082,3.7596815824508667,0.1505093728836966,2.310512037981445,0.1243766314809501,4
dpp,truck,a close-up photo of a truck,3.0,30.0,23.840500354766846,1.237865855000566,27.62994384765625,0.08937022603229522,143.86923261491222,3.688897542468766,64.0,0.0,0.8982405569311231,0.011898091843631147,5.856547236442566,0.3430434525531614,3.6508448584999353,0.1354491533159946,4
dpp,truck,a close-up photo of a truck,5.0,30.0,29.561026573181152,1.62579660168956,27.1378173828125,0.10259417309316989,139.42742117691236,1.6255354883957804,64.0,0.0,0.9110824432468506,0.013443653228705917,4.931310653686523,0.16418050415395066,3.82703254533304,0.1734249819787619,4
dpp,truck,a close-up photo of a truck,7.5,30.0,36.756587982177734,1.107561926084998,27.012451171875,0.12111048428978878,141.0476387629401,3.9782339055048954,64.0,0.0,0.9125581995071844,0.01147578491370409,4.304840683937073,0.2899176791917497,3.792274763096228,0.1291436021008658,4
dpp,truck,a cropped photo of a truck,3.0,30.0,17.176713466644287,1.565006965583388,27.81695556640625,0.10488018598529601,139.6370896803344,4.067858707763142,64.0,0.0,0.8833004355302546,0.00913375347674982,4.605835795402527,0.2603005774340262,2.5884980622286604,0.06849509918492074,4
dpp,truck,a cropped photo of a truck,5.0,30.0,20.768950939178467,1.3308684502951764,27.302001953125,0.09915295920214626,138.3095562203956,2.7570844814890734,64.0,0.0,0.8747305803920609,0.018640338758601306,3.972024738788605,0.2008581209191964,2.419647332869526,0.06215225240384003,4
dpp,truck,a cropped photo of a truck,7.5,30.0,27.045723915100098,0.9248376252005507,26.88238525390625,0.08833289309757868,138.62243925690353,4.787709782552978,64.0,0.0,0.8557860871660523,0.013222536119493854,3.719204604625702,0.07141668709782878,2.3054405156576276,0.05938533300346873,4
dpp,truck,a photo of a truck,3.0,30.0,17.99143886566162,0.38554643634354546,26.725341796875,0.09719638632557366,139.4311612082186,4.664045666861394,64.0,0.0,0.8575594969035591,0.013066100568737919,3.8242228627204895,0.1589953651692613,2.3925664232233066,0.053913647909781266,4
dpp,truck,a photo of a truck,5.0,30.0,23.374717712402344,0.7905143163937567,26.2774658203125,0.0593208132653658,135.82852562456878,3.16891540054644,64.0,0.0,0.8336468128650449,0.01875751334191367,3.2934390902519226,0.11624892381268777,2.1968331408346056,0.06296213183056147,4
dpp,truck,a photo of a truck,7.5,30.0,31.041545391082764,0.39767049285974315,26.121826171875,0.046103593885078606,137.30176604982432,2.7292166608397763,64.0,0.0,0.8191432982939295,0.017179064595810218,3.103812575340271,0.08158624971755375,2.1284230278999265,0.04535523441963735,4
dpp,truck,a photo of one truck,3.0,30.0,16.413562297821045,0.8112556068552369,27.39501953125,0.10025612297607324,138.5083855575869,3.172223890721097,64.0,0.0,0.8599346259143203,0.013572571754331481,3.9785441756248474,0.24074592694572555,2.3643955447251335,0.05872818151559246,4
dpp,truck,a photo of one truck,5.0,30.0,20.242831230163574,2.1247837604147612,27.08709716796875,0.05273376276108257,135.2166347764136,1.0626937481835053,64.0,0.0,0.8327320421906188,0.020465685185982418,3.3842966556549072,0.07753966899808372,2.177288393296907,0.07225420878737258,4
dpp,truck,a photo of one truck,7.5,30.0,25.956632137298584,0.266050607944928,26.80511474609375,0.07953275103298545,136.19637329042678,2.10512117912416,64.0,0.0,0.8138554800208657,0.01597371048227571,3.2397568225860596,0.1164114510673784,2.092909513001417,0.06368984387013603,4
dpp,truck,a truck,3.0,30.0,18.736774444580078,0.9124186228019532,25.7431640625,0.16107225917923818,136.27150798924686,3.2829513612553884,64.0,0.0,0.8508122578100301,0.008486343861271117,4.2460983991622925,0.31981573366491506,2.488614146056577,0.09439980568211515,4
dpp,truck,a truck,5.0,30.0,24.508736610412598,1.9803864435881948,25.5968017578125,0.13225385571095086,137.142680281553,2.3147295798980916,64.0,0.0,0.8320873780641704,0.012735346253717776,3.582895576953888,0.23107479811559892,2.264375982967737,0.09021724997706768,4
dpp,truck,a truck,7.5,30.0,33.87674283981323,0.9802255399175891,25.49560546875,0.056048576562407526,137.79113553739003,5.435528440764814,64.0,0.0,0.8187664540181868,0.012880819261783846,3.157207429409027,0.09770671820333686,2.17902105046463,0.03363100903817682,4
ourmethod,truck,a close-up photo of a truck,3.0,30.0,26.98098263144493,0.9488002271996513,27.75390625,0.04313857302632258,130.64804358952568,1.2399454270349926,64.0,0.0,0.9075146336341277,0.021472757218253643,5.834388017654419,0.33741319891170873,3.7063405194903156,0.11491812928275769,4
ourmethod,truck,a close-up photo of a truck,5.0,30.0,29.851439356803894,0.854306736588805,27.50177001953125,0.10531631096831504,129.40774056631608,1.5791384931898627,64.0,0.0,0.9180148349702358,0.025063948904706135,5.115485787391663,0.35480121594500097,3.8604846029449242,0.15360560004814694,4
ourmethod,truck,a close-up photo of a truck,7.5,30.0,37.57164412736893,1.5081823488876078,27.49468994140625,0.11554316726454784,129.37752018165395,0.8812903583323237,64.0,0.0,0.917990119967144,0.01785594690274904,4.766688942909241,0.18960345044785934,4.0099660767078715,0.14876768390497458,4
ourmethod,truck,a cropped photo of a truck,3.0,30.0,19.497975826263428,2.0434917519135745,27.1922607421875,0.09266511717079463,128.79689459731298,1.2655760959008198,64.0,0.0,0.901964286500588,0.019360336847192034,4.718069076538086,0.28326417096876927,2.786031578475752,0.10804283188492149,4
ourmethod,truck,a cropped photo of a truck,5.0,30.0,22.305778980255127,1.6244207173062393,26.5745849609375,0.0700924573833838,127.63920352119364,1.2978248378684485,64.0,0.0,0.8859993218781893,0.012390076790606282,4.210576415061951,0.15676470073157198,2.659016792377491,0.11025385919281422,4
ourmethod,truck,a cropped photo of a truck,7.5,30.0,27.650650650262833,1.7200022622556375,26.56793212890625,0.13603962756036117,128.17218861216242,1.4541813322843666,64.0,0.0,0.8773440864938311,0.013809614337898552,4.139905571937561,0.18676340406898007,2.514385214547313,0.05857906384503171,4
ourmethod,truck,a photo of a truck,3.0,30.0,19.75395965576172,1.311908782174648,26.515869140625,0.10017186337244217,127.4259445503676,0.8066224695417761,64.0,0.0,0.885188826676458,0.02066003108078108,4.127335786819458,0.31430891091568214,2.6474123537467396,0.08797076780655426,4
ourmethod,truck,a photo of a truck,5.0,30.0,22.181893825531006,1.3925908474642936,26.06201171875,0.04237135396780018,126.3085704334477,0.7547358969090289,64.0,0.0,0.8628919463860802,0.013800050103916673,3.675804078578949,0.16233287922004339,2.4990941886699702,0.09502173071307293,4
ourmethod,truck,a photo of a truck,7.5,30.0,26.92184543609619,0.8884209024297581,26.06573486328125,0.0790835701530562,126.16182721295019,0.7708349348723799,64.0,0.0,0.8463280118955299,0.006387838406332039,3.524111568927765,0.1036660791241831,2.3641196732783856,0.0934399520334514,4
ourmethod,truck,a photo of one truck,3.0,30.0,19.341312885284424,2.438075935461704,27.1561279296875,0.1536321041201736,126.36191169922326,1.40025521195327,64.0,0.0,0.8860045411833561,0.027049822309223714,4.571290016174316,0.27971022484649943,2.518240772078868,0.05883260888271375,4
ourmethod,truck,a photo of one truck,5.0,30.0,19.564892292022705,2.4881973801398445,26.7142333984375,0.2122106395870497,127.09935523823796,1.240876582567996,64.0,0.0,0.8609354657982475,0.019317813644536937,4.029883503913879,0.13370941872507278,2.3734073982419592,0.07909602085690438,4
ourmethod,truck,a photo of one truck,7.5,30.0,23.235534191131592,1.4078865995604133,26.49066162109375,0.04725845114331611,125.86697305878863,0.3715959816258337,64.0,0.0,0.8431005197251216,0.01519214936184733,3.76787406206131,0.14518118890721116,2.272094600627636,0.07619108733692391,4
ourmethod,truck,a truck,3.0,30.0,21.152464389801025,0.7601224974559853,25.83929443359375,0.0752004316164542,128.80273029109242,0.8793876131095516,64.0,0.0,0.8613310327241197,0.0285008698813296,4.931203484535217,0.32904995069959875,2.66316239502209,0.0897717195177192,4
ourmethod,truck,a truck,5.0,30.0,23.95817255973816,1.5896773840228176,25.78973388671875,0.0933384604550096,127.78353648932205,0.7312898705238288,64.0,0.0,0.8414893141854555,0.024981854747720408,4.3443931341171265,0.12694551597362627,2.47295082484668,0.12215997083234673,4
ourmethod,truck,a truck,7.5,30.0,32.74625277519226,1.9562706043821882,26.15155029296875,0.15403685409826115,127.32747368369321,0.8273048726130015,64.0,0.0,0.8305024615861476,0.01886152958019429,4.0855056047439575,0.03878757920527522,2.3425102293980924,0.09802254663067554,4
pg,truck,a close-up photo of a truck,3.0,30.0,34.45388901233673,5.68811153433455,27.8243408203125,0.20958099290616644,143.5147938934994,3.3484693193944195,64.0,0.0,0.8929162349191029,0.014757937178153997,5.5310763120651245,0.13236300785723226,3.332534144660212,0.24659881034552275,4
pg,truck,a close-up photo of a truck,5.0,30.0,34.17907273769379,1.0519071892556906,27.4510498046875,0.2004516449169744,141.82522776717178,1.8290067238228065,64.0,0.0,0.9164425706118344,0.013086161565078145,4.915915369987488,0.20063706402768075,3.555209095805164,0.26691696259967346,4
pg,truck,a close-up photo of a truck,7.5,30.0,35.767938911914825,3.9425484551322665,27.4554443359375,0.13493160033834528,143.6336940951482,2.1800357740889735,64.0,0.0,0.9159898037207312,0.013391051436861671,4.675068259239197,0.12265899798762493,3.6415755344120697,0.23886021199052354,4
pg,truck,a cropped photo of a truck,3.0,30.0,43.88211399316788,3.467605169724215,27.65252685546875,0.15283467998382783,142.81728606792137,3.12420288956633,64.0,0.0,0.8644230550143401,0.026278302929888517,4.7324782609939575,0.2679235772671844,2.493227322940722,0.16549864249535118,4
pg,truck,a cropped photo of a truck,5.0,30.0,36.40094995498657,3.1964792836256106,26.6976318359375,0.12149416443529926,142.87932595773893,2.714810182391426,64.0,0.0,0.860752895376645,0.01964509905114053,4.286496996879578,0.133557295136932,2.420199795171225,0.1407373831729565,4
pg,truck,a cropped photo of a truck,7.5,30.0,40.301647901535034,2.4769595633396855,26.4776611328125,0.1714943224687265,142.07101879364853,5.601540262844456,64.0,0.0,0.8380783270206302,0.019721632558121333,4.093480944633484,0.06797162563224941,2.3791568804992758,0.1119788061341625,4
pg,truck,a photo of a truck,3.0,30.0,36.488961696624756,2.184139325253779,26.66644287109375,0.07234074580173315,142.74912290332782,5.913193357894344,64.0,0.0,0.8460498622851447,0.02757165307429899,4.2508673667907715,0.0933574406369689,2.410445191426436,0.17073282733187087,4
pg,truck,a photo of a truck,5.0,30.0,31.476853132247925,2.3341129455276852,26.12548828125,0.11671334876755957,138.35900491179947,2.540141763648575,64.0,0.0,0.8376483034831472,0.023662803972906363,3.8058302998542786,0.11408028772316671,2.3170608017562664,0.13850094051373998,4
pg,truck,a photo of a truck,7.5,30.0,35.4880827665329,2.8631476837939855,26.0289306640625,0.04932869232531354,140.35369511720637,3.07626290924639,64.0,0.0,0.8106925039076305,0.01208777582406144,3.4858806133270264,0.10492678063637653,2.2383890386139362,0.10785199405913073,4
pg,truck,a photo of one truck,3.0,30.0,40.48508274555206,3.3253518215501088,27.311767578125,0.10186058706978651,139.34884968693905,0.7635565292241806,64.0,0.0,0.8381662633013911,0.0338439331876356,4.621005654335022,0.13181051707640418,2.3254662501171897,0.15257813106918608,4
pg,truck,a photo of one truck,5.0,30.0,33.43537425994873,2.711645813413758,26.6248779296875,0.12922559542438541,136.21604654054488,1.6185879457175671,64.0,0.0,0.8257566907943692,0.025602958420177478,3.9983341097831726,0.12461917106419958,2.2162368499920357,0.12423095404928418,4
pg,truck,a photo of one truck,7.5,30.0,32.93197274208069,3.4684093066767283,26.45758056640625,0.1097520731641084,138.51189299940287,1.9303244883080097,64.0,0.0,0.8092796152899973,0.02114895558063277,3.807798683643341,0.1378852069780446,2.15509095916582,0.09878155012874508,4
pg,truck,a truck,3.0,30.0,40.11019802093506,5.842739862348031,26.296630859375,0.2228193968088471,140.8703385351149,3.8788104423338083,64.0,0.0,0.8232789994357154,0.026568489671180497,4.816277742385864,0.17978511981288164,2.4565721571790324,0.17682357814484612,4
pg,truck,a truck,5.0,30.0,40.34856200218201,6.108226650310334,25.9696044921875,0.14531741390328595,140.27333704652452,3.469357587422492,64.0,0.0,0.820037704501301,0.02119648865205525,4.312423944473267,0.13564919692417662,2.301460102032353,0.1280223467361833,4
pg,truck,a truck,7.5,30.0,47.66290044784546,3.922614995287305,26.19464111328125,0.22658831350664801,141.6305704445271,3.6703113460391954,64.0,0.0,0.8035187769308686,0.018495802272745054,4.169970512390137,0.10917606015598469,2.254120777266864,0.0846572123839448,4
